row_idx,qid,ground_truth,model_output_norm,correct,p_correct,hardness,weight
0,0,no,yes,0,0.8998856242303546,0.10011437576964544,1.2002287515392909
1,1,yes,yes,1,0.9996044147385709,0.0003955852614291322,1.0007911705228583
2,2,no,yes,0,0.3913753782332184,0.6086246217667817,2.2172492435335633
3,3,yes,yes,1,0.43482493551180074,0.5651750644881992,2.1303501289763984
4,4,yes,yes,1,0.9954538259710821,0.004546174028917882,1.0090923480578358
5,5,yes,yes,1,0.9996838912333019,0.00031610876669807553,1.0006322175333962
6,6,no,no,1,0.979522791887818,0.02047720811218201,1.040954416224364
7,7,no,no,1,0.9996088393358562,0.000391160664143797,1.0007823213282876
8,8,yes,yes,1,0.9986677274276541,0.0013322725723459161,1.0026645451446918
9,9,no,no,1,0.026826674298519246,0.9731733257014807,2.9463466514029615
10,10,no,no,1,0.9625479899018069,0.0374520100981931,1.0749040201963862
11,11,yes,yes,1,0.9755686766143078,0.024431323385692205,1.0488626467713844
12,12,no,yes,0,0.009473163313688127,0.9905268366863119,2.9810536733726236
13,13,yes,yes,1,0.9998091928298684,0.00019080717013164605,1.0003816143402633
14,14,yes,yes,1,0.21405592819873465,0.7859440718012654,2.5718881436025307
15,15,no,no,1,0.5999209069636491,0.4000790930363509,1.8001581860727018
16,16,no,no,1,0.9950532300680097,0.00494676993199028,1.0098935398639806
17,17,yes,yes,1,0.6896018617050353,0.31039813829496465,1.6207962765899293
18,18,no,yes,0,0.9315460168690951,0.0684539831309049,1.1369079662618098
19,19,yes,yes,1,0.5838828811656788,0.41611711883432123,1.8322342376686425
20,20,no,yes,0,0.49351442814800006,0.5064855718519999,2.012971143704
21,21,no,yes,0,0.004585085835445654,0.9954149141645543,2.9908298283291086
22,22,yes,yes,1,0.9997364885827118,0.00026351141728819805,1.0005270228345764
23,23,yes,yes,1,0.9999994551164142,5.448835858068435e-07,1.0000010897671716
24,24,no,no,1,0.9999166774959936,8.332250400644448e-05,1.0001666450080129
25,25,no,no,1,0.7106950505987002,0.2893049494012998,1.5786098988025996
26,26,no,yes,0,0.043486523358523425,0.9565134766414766,2.9130269532829534
27,27,yes,yes,1,0.6355229878657064,0.3644770121342936,1.7289540242685872
28,28,no,yes,0,0.33262307220880033,0.6673769277911996,2.3347538555823992
29,29,no,yes,0,0.09736631836337488,0.9026336816366252,2.8052673632732503
30,30,no,yes,0,0.9517564953051043,0.04824350469489569,1.0964870093897914
31,31,no,yes,0,0.9723642374753289,0.027635762524671148,1.0552715250493423
32,32,no,no,1,0.0016417164679713222,0.9983582835320287,2.996716567064057
33,33,yes,no,0,0.9965607856577441,0.003439214342255914,1.0068784286845118
34,34,yes,yes,1,0.019355200022711745,0.9806447999772883,2.9612895999545765
35,35,yes,yes,1,0.04457342268651742,0.9554265773134826,2.910853154626965
36,36,yes,yes,1,0.8041411375210028,0.1958588624789972,1.3917177249579944
37,37,no,yes,0,0.9818039820091601,0.01819601799083992,1.0363920359816798
38,38,no,no,1,0.9913062683999574,0.008693731600042609,1.0173874632000852
39,39,no,no,1,0.5876638267432768,0.4123361732567232,1.8246723465134465
40,40,no,yes,0,0.00027518239163277066,0.9997248176083672,2.9994496352167346
41,41,yes,yes,1,0.10269615656345962,0.8973038434365403,2.7946076868730807
42,42,yes,yes,1,0.9305447587501083,0.06945524124989166,1.1389104824997833
43,43,yes,yes,1,0.9999350938635841,6.49061364158543e-05,1.0001298122728317
44,44,yes,yes,1,0.995366740719843,0.004633259280157009,1.009266518560314
45,45,no,no,1,0.33967770765156213,0.6603222923484379,2.3206445846968755
46,46,yes,yes,1,0.9357740527457309,0.06422594725426911,1.1284518945085382
47,47,yes,yes,1,0.4925941226355679,0.5074058773644321,2.014811754728864
48,48,no,no,1,0.87753616761863,0.12246383238137004,1.24492766476274
49,49,no,no,1,0.42747685438169297,0.5725231456183071,2.145046291236614
50,50,yes,yes,1,0.9999971739152251,2.826084774865123e-06,1.0000056521695497
51,51,yes,yes,1,0.002388517755617653,0.9976114822443823,2.9952229644887645
52,52,yes,yes,1,0.999538896967572,0.00046110303242796746,1.000922206064856
53,53,no,yes,0,0.5576766262826494,0.44232337371735064,1.8846467474347013
54,54,no,no,1,0.998505246613964,0.0014947533860359963,1.002989506772072
55,55,no,yes,0,0.00046287330166884,0.9995371266983312,2.999074253396662
56,56,no,no,1,0.9997731974042299,0.00022680259577012585,1.0004536051915403
57,57,no,yes,0,0.5896670069299739,0.41033299307002613,1.8206659861400523
58,58,no,yes,0,0.28695549772073864,0.7130445022792613,2.4260890045585226
59,59,yes,yes,1,0.33730447201680797,0.6626955279831921,2.325391055966384
60,60,no,yes,0,0.8671353152536566,0.1328646847463434,1.2657293694926868
61,61,yes,yes,1,0.7071968890234986,0.29280311097650136,1.5856062219530027
62,62,no,no,1,0.976253255812816,0.023746744187184032,1.047493488374368
63,63,no,yes,0,0.031247235511168325,0.9687527644888316,2.9375055289776633
64,64,yes,yes,1,0.12333702934015447,0.8766629706598456,2.753325941319691
65,65,no,no,1,0.012900887127060081,0.9870991128729399,2.97419822574588
66,66,no,yes,0,1.3815065867171196e-05,0.9999861849341328,2.9999723698682654
67,67,yes,yes,1,0.9981467535852419,0.0018532464147581473,1.0037064928295163
68,68,no,no,1,0.016983135183444083,0.9830168648165559,2.9660337296331116
69,69,no,no,1,0.00033091306522398323,0.999669086934776,2.999338173869552
70,70,yes,no,0,0.9293144084620365,0.0706855915379635,1.141371183075927
71,71,yes,yes,1,0.004092000671391165,0.9959079993286089,2.9918159986572177
72,72,no,yes,0,0.1572894437141531,0.8427105562858469,2.685421112571694
73,73,yes,yes,1,0.9974609537269206,0.002539046273079437,1.0050780925461589
74,74,no,yes,0,0.42073626742173237,0.5792637325782677,2.1585274651565354
75,75,yes,yes,1,0.13944503851991283,0.8605549614800871,2.7211099229601743
76,76,no,yes,0,0.020127958691228867,0.9798720413087711,2.9597440826175423
77,77,no,yes,0,0.880666786974792,0.11933321302520805,1.238666426050416
78,78,yes,yes,1,0.9033981148785075,0.09660188512149248,1.193203770242985
79,79,no,yes,0,0.6261265333689389,0.37387346663106114,1.7477469332621223
80,80,no,no,1,0.9995954689659307,0.0004045310340693442,1.0008090620681387
81,81,yes,yes,1,0.06187952577340186,0.9381204742265982,2.876240948453196
82,82,yes,yes,1,0.9369854417124377,0.0630145582875623,1.1260291165751246
83,83,no,yes,0,0.9885349027030186,0.011465097296981419,1.0229301945939628
84,84,no,yes,0,0.014481600992007293,0.9855183990079928,2.9710367980159855
85,85,yes,yes,1,0.856611388996759,0.14338861100324096,1.286777222006482
86,86,yes,yes,1,0.984826190350551,0.015173809649449033,1.030347619298898
87,87,no,yes,0,0.9956599870872821,0.0043400129127179055,1.0086800258254358
88,88,no,yes,0,0.0010402005537710245,0.9989597994462289,2.997919598892458
89,89,no,yes,0,0.04306943644217685,0.9569305635578231,2.9138611271156463
90,90,no,yes,0,0.24411091554466102,0.755889084455339,2.511778168910678
91,91,yes,yes,1,0.5175102651800818,0.4824897348199182,1.9649794696398364
92,92,no,yes,0,0.9986216784959967,0.0013783215040032992,1.0027566430080066
93,93,yes,yes,1,0.38384343736776133,0.6161565626322387,2.2323131252644774
94,94,no,no,1,1.376177194102306e-05,0.999986238228059,2.9999724764561178
95,95,yes,yes,1,0.9993287079998784,0.0006712920001216149,1.0013425840002432
96,96,no,yes,0,0.5832742466024201,0.4167257533975799,1.8334515067951598
97,97,no,yes,0,0.511241848397571,0.48875815160242897,1.977516303204858
98,98,yes,yes,1,0.7753942225551334,0.22460577744486665,1.4492115548897333
99,99,no,yes,0,0.10251615555933512,0.8974838444406649,2.7949676888813295
100,100,no,yes,0,0.9906245017908683,0.00937549820913175,1.0187509964182635
101,101,no,yes,0,0.005260653027172804,0.9947393469728272,2.9894786939456544
102,102,no,yes,0,0.06439094035796353,0.9356090596420364,2.871218119284073
103,103,yes,yes,1,0.9935790551766418,0.006420944823358199,1.0128418896467164
104,104,yes,yes,1,0.26103847454544254,0.7389615254545574,2.477923050909115
105,105,yes,yes,1,0.929207896511665,0.07079210348833498,1.14158420697667
106,106,no,no,1,0.8962848680505928,0.10371513194940718,1.2074302638988144
107,107,no,no,1,0.10780162485839075,0.8921983751416093,2.7843967502832188
108,108,yes,yes,1,0.9926634844238365,0.007336515576163549,1.014673031152327
109,109,no,yes,0,0.01423427229675353,0.9857657277032464,2.9715314554064927
110,110,no,yes,0,0.7129616069617367,0.2870383930382633,1.5740767860765266
111,111,no,yes,0,0.02918779403302083,0.9708122059669791,2.941624411933958
112,112,yes,yes,1,0.9974142617207993,0.002585738279200722,1.0051714765584014
113,113,yes,yes,1,0.9997284656211222,0.0002715343788778357,1.0005430687577557
114,114,no,yes,0,0.05902871562846328,0.9409712843715368,2.8819425687430735
115,115,yes,yes,1,0.9248636907352694,0.07513630926473058,1.1502726185294612
116,116,no,yes,0,0.06159294335947424,0.9384070566405258,2.8768141132810516
117,117,yes,yes,1,0.9993349479573965,0.0006650520426034756,1.001330104085207
118,118,no,yes,0,0.9962286945169014,0.0037713054830985637,1.0075426109661971
119,119,no,yes,0,0.03129852127730303,0.968701478722697,2.9374029574453937
120,120,yes,yes,1,0.9695747655276071,0.03042523447239287,1.0608504689447857
121,121,yes,yes,1,0.9978125665912978,0.0021874334087021996,1.0043748668174044
122,122,yes,yes,1,0.99013344453321,0.00986655546679005,1.01973311093358
123,123,no,no,1,0.5826887455252259,0.41731125447477413,1.8346225089495483
124,124,yes,yes,1,0.7393688109231941,0.26063118907680594,1.5212623781536119
125,125,no,no,1,0.2790161659975367,0.7209838340024632,2.4419676680049265
126,126,no,yes,0,0.891702970178657,0.10829702982134304,1.216594059642686
127,127,yes,yes,1,0.9975912588567623,0.002408741143237747,1.0048174822864755
128,128,no,no,1,0.09256900273480685,0.9074309972651932,2.8148619945303865
129,129,no,yes,0,0.03555408410327828,0.9644459158967217,2.928891831793443
130,130,yes,yes,1,0.9887449880797454,0.011255011920254576,1.0225100238405092
131,131,no,yes,0,0.10647712408178393,0.8935228759182161,2.787045751836432
132,132,yes,yes,1,0.9425194163194892,0.05748058368051079,1.1149611673610216
133,133,yes,yes,1,0.41071453422651033,0.5892854657734896,2.1785709315469792
134,134,no,no,1,0.8750304158166885,0.1249695841833115,1.249939168366623
135,135,yes,yes,1,0.9799282900330956,0.02007170996690444,1.0401434199338089
136,136,yes,yes,1,0.9958699866502191,0.004130013349780914,1.0082600266995618
137,137,yes,yes,1,0.028466443331861064,0.9715335566681389,2.943067113336278
138,138,yes,yes,1,0.8985972685354496,0.10140273146455037,1.2028054629291007
139,139,no,yes,0,0.8795136577941641,0.12048634220583587,1.2409726844116717
140,140,yes,yes,1,0.9977528281082214,0.0022471718917785877,1.0044943437835572
141,141,yes,yes,1,0.9987455647991031,0.001254435200896853,1.0025088704017937
142,142,no,yes,0,0.11557011781828386,0.8844298821817161,2.768859764363432
143,143,yes,yes,1,0.9991704440325607,0.0008295559674392772,1.0016591119348786
144,144,no,no,1,0.06436328593232846,0.9356367140676716,2.871273428135343
145,145,no,yes,0,0.08931539800805711,0.9106846019919429,2.8213692039838856
146,146,no,no,1,0.9033206810701186,0.09667931892988135,1.1933586378597627
147,147,no,yes,0,0.04962379784412133,0.9503762021558787,2.900752404311757
148,148,no,yes,0,0.2088193533069142,0.7911806466930857,2.5823612933861715
149,149,yes,yes,1,0.9962255157116205,0.003774484288379454,1.007548968576759
150,150,yes,yes,1,0.9892881588008513,0.010711841199148697,1.0214236823982974
151,151,no,yes,0,0.060926618987759154,0.9390733810122408,2.878146762024482
152,152,yes,yes,1,0.9743915992608817,0.025608400739118298,1.0512168014782366
153,153,no,yes,0,0.02864163140248265,0.9713583685975173,2.9427167371950347
154,154,no,yes,0,0.6042732090579979,0.39572679094200214,1.7914535818840043
155,155,no,yes,0,0.009494862161338031,0.990505137838662,2.981010275677324
156,156,yes,yes,1,0.814153670581369,0.185846329418631,1.371692658837262
157,157,yes,yes,1,0.8358633044379528,0.16413669556204724,1.3282733911240945
158,158,no,no,1,0.9377915843988777,0.062208415601122335,1.1244168312022447
159,159,yes,yes,1,0.9969294948357895,0.0030705051642104797,1.006141010328421
160,160,yes,yes,1,0.02835542838517361,0.9716445716148264,2.943289143229653
161,161,no,yes,0,0.4830972150862559,0.5169027849137441,2.0338055698274884
162,162,yes,yes,1,0.9990426599049069,0.0009573400950930733,1.0019146801901861
163,163,no,yes,0,0.10623994704501871,0.8937600529549813,2.7875201059099624
164,164,no,yes,0,0.0038148688183147483,0.9961851311816853,2.9923702623633703
165,165,yes,yes,1,0.9963528800307206,0.0036471199692793554,1.0072942399385587
166,166,no,yes,0,0.12362034592673474,0.8763796540732652,2.7527593081465307
167,167,no,yes,0,0.9014004725821717,0.09859952741782829,1.1971990548356566
168,168,yes,yes,1,0.948440253222562,0.05155974677743802,1.103119493554876
169,169,no,yes,0,0.3793024206467188,0.6206975793532812,2.2413951587065624
170,170,no,yes,0,0.3199609380344171,0.680039061965583,2.360078123931166
171,171,yes,yes,1,0.9987975841562244,0.0012024158437755617,1.0024048316875511
172,172,yes,yes,1,0.9951976034490134,0.004802396550986576,1.0096047931019732
173,173,yes,yes,1,0.6412053279376506,0.3587946720623494,1.7175893441246988
174,174,no,no,1,0.340812687361412,0.659187312638588,2.318374625277176
