row_idx,qid,ground_truth,model_output_norm,correct,p_correct,hardness,weight
0,row0,no,yes,0,0.0023097947969634887,0.9976902052030365,2.995380410406073
1,1,no,no,1,0.2509558378637878,0.7490441621362123,2.4980883242724246
2,2,no,no,1,0.11095684467201043,0.8890431553279896,2.778086310655979
3,3,no,yes,0,0.14519204456055818,0.8548079554394419,2.7096159108788838
4,4,no,yes,0,0.013543587504867699,0.9864564124951323,2.9729128249902645
5,5,yes,yes,1,0.18952989049173616,0.8104701095082638,2.6209402190165276
6,6,no,yes,0,0.0036751673212606487,0.9963248326787394,2.9926496653574786
7,7,yes,yes,1,0.997968213829294,0.0020317861707059848,1.004063572341412
8,8,no,yes,0,0.04776681203739748,0.9522331879626025,2.904466375925205
9,9,yes,no,0,0.2842077417228261,0.7157922582771739,2.4315845165543477
10,10,yes,yes,1,0.9914286331940907,0.008571366805909308,1.0171427336118186
11,11,no,yes,0,0.005263107200526761,0.9947368927994732,2.989473785598946
12,12,yes,yes,1,0.9999788268269891,2.117317301086885e-05,1.0000423463460217
13,13,yes,yes,1,0.9998538321385402,0.00014616786145982275,1.0002923357229196
14,14,no,yes,0,0.006169220492614214,0.9938307795073857,2.9876615590147715
15,15,no,yes,0,0.0016749324418191716,0.9983250675581808,2.9966501351163615
16,16,no,yes,0,0.9392390346787791,0.06076096532122088,1.1215219306424418
17,17,yes,yes,1,0.6886103454427703,0.31138965455722967,1.6227793091144593
18,18,no,yes,0,0.4698081178964462,0.5301918821035538,2.0603837642071077
19,19,yes,yes,1,0.9994937838983171,0.0005062161016828881,1.0010124322033658
20,20,yes,yes,1,0.9994029430946877,0.0005970569053123098,1.0011941138106246
21,21,no,yes,0,0.0012653680146889096,0.9987346319853111,2.997469263970622
22,22,yes,yes,1,0.9968753266686851,0.003124673331314942,1.0062493466626299
23,23,no,yes,0,0.7500708023355336,0.24992919766446642,1.4998583953289328
24,24,no,yes,0,0.058511058860916516,0.9414889411390834,2.882977882278167
25,25,yes,yes,1,0.9339585415718699,0.06604145842813014,1.1320829168562603
26,26,no,no,1,0.9999852931190129,1.4706880987147564e-05,1.0000294137619743
27,27,no,yes,0,0.020054727986034426,0.9799452720139655,2.959890544027931
28,28,yes,yes,1,0.9824872617145944,0.01751273828540556,1.0350254765708111
29,29,no,yes,0,0.015522860934661445,0.9844771390653385,2.968954278130677
30,30,yes,yes,1,0.9997632756324247,0.0002367243675752695,1.0004734487351505
31,31,yes,yes,1,0.8592970031105444,0.14070299688945564,1.2814059937789113
32,32,yes,yes,1,0.9994521423369007,0.0005478576630992826,1.0010957153261986
33,33,yes,yes,1,0.9965573330056657,0.0034426669943342647,1.0068853339886685
34,34,yes,yes,1,0.4875732421789928,0.5124267578210072,2.0248535156420147
35,35,no,yes,0,0.00030944837281508776,0.9996905516271849,2.99938110325437
36,36,no,yes,0,0.6434080777431443,0.35659192225685565,1.7131838445137113
37,37,no,yes,0,0.0008900125185669762,0.999109987481433,2.9982199749628657
38,38,no,yes,0,0.03046406097476521,0.9695359390252348,2.93907187805047
39,39,no,yes,0,0.0009390624323202557,0.9990609375676798,2.9981218751353595
40,40,no,yes,0,0.04058778453210822,0.9594122154678918,2.918824430935784
41,41,no,yes,0,0.28274894576502113,0.7172510542349788,2.4345021084699576
42,42,no,no,1,0.7080038840306371,0.2919961159693629,1.5839922319387258
43,43,yes,yes,1,0.47597507283739793,0.5240249271626021,2.048049854325204
44,44,no,no,1,0.07028073295163341,0.9297192670483666,2.859438534096733
45,45,yes,yes,1,0.9978477899774959,0.0021522100225040974,1.0043044200450082
46,46,no,yes,0,0.013420901439514597,0.9865790985604854,2.973158197120971
47,47,yes,yes,1,0.9999714055650617,2.8594434938300495e-05,1.0000571888698766
48,48,yes,yes,1,0.8987441265879172,0.10125587341208275,1.2025117468241655
49,49,no,yes,0,6.638908185512479e-06,0.9999933610918145,2.999986722183629
50,50,no,yes,0,0.00010000621998980636,0.9998999937800102,2.9997999875600203
51,51,no,no,1,0.26689853723842627,0.7331014627615737,2.4662029255231475
52,52,yes,yes,1,0.9986234927969458,0.0013765072030541559,1.0027530144061083
53,53,no,yes,0,0.7124767787714976,0.2875232212285024,1.5750464424570048
54,54,no,yes,0,0.1374447431995707,0.8625552568004293,2.7251105136008587
55,55,yes,yes,1,0.35063196118576845,0.6493680388142316,2.298736077628463
56,56,no,yes,0,0.014956800021478383,0.9850431999785216,2.9700863999570433
57,57,yes,yes,1,0.9550138767473612,0.04498612325263884,1.0899722465052777
58,58,no,yes,0,0.9628450204422107,0.03715497955778935,1.0743099591155787
59,59,yes,no,0,0.007576880387600031,0.9924231196123999,2.9848462392248
60,60,yes,yes,1,0.9993661484928422,0.0006338515071577788,1.0012677030143156
61,61,no,yes,0,0.0020641125205668673,0.9979358874794332,2.995871774958866
62,62,yes,yes,1,0.9978348842208469,0.002165115779153126,1.0043302315583063
63,63,yes,yes,1,0.9676628983477996,0.032337101652200384,1.0646742033044008
64,64,no,yes,0,0.0037973451154412344,0.9962026548845587,2.9924053097691177
65,65,no,yes,0,0.12012782118664918,0.8798721788133508,2.7597443576267016
66,66,no,yes,0,0.5239030633902606,0.4760969366097394,1.9521938732194788
67,67,yes,yes,1,0.099935345098206,0.900064654901794,2.800129309803588
68,68,no,yes,0,0.00012888030179175437,0.9998711196982083,2.999742239396417
69,69,yes,yes,1,0.999889230393253,0.00011076960674705205,1.000221539213494
70,70,yes,yes,1,0.9990507721161329,0.0009492278838670876,1.0018984557677342
71,71,no,yes,0,0.010920860740430265,0.9890791392595697,2.9781582785191394
